,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,surface_energy,field_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
493,(0.24016962841969447+0j),(0.04303564857876971+0j),(0.044819590438335624+0j),(0.03554932258605846+0j),(0.04598688061627602+0j),(0.8898817489656102+0j),(0.0612005353363084+0j),(0.061358516183144085+0j),(0.11853766090241576+0j),(0.007712277597695799+0j),(0.05768145041525411+0j),(0.0018520670485953628+0j),(0.002008795687060146+0j),(0.0012637543363276463+0j),(0.002114793188815623+0j),(0.7918895271420935+0j),(0.003745505525450733+0j),(0.0037648675081971544+0j),(0.014051177052216104+0j),(5.947922574392048e-05+0j),7.260510041843114,-2.439008594325986,0.24016962841969447,0.6714423862408396,(0.016366843422308437+0.03980192815662329j),(0.04156781234511878+0.016760449394366977j),(-0.03417586206137379+0.009785948532952643j),(-0.0049929853471870605+0.045715022543343434j),(0.38814958636175784+0.8007680224317713j),(-0.04021165244395942+0.046135978727853445j),(-0.041421605287755875+0.045267185947245596j),(-0.0366442629119619-0.1127314288379914j),(0.006431852568195166+0.004255643110614626j),0.426404695862142
494,(0.010574276330141297+0j),(0.019808130800545463+0j),(0.08520811153925774+0j),(0.11443698685363622+0j),(0.10666016154591791+0j),(1.0411931221057142+0j),(0.015259390473041633+0j),(0.05084025555745916+0j),(0.08045637734161998+0j),(0.06418642105927962+0j),(0.00011181531990618649+0j),(0.0003923620458115178+0j),(0.007260422272086587+0j),(0.01309582396013931+0j),(0.011376390061001307+0j),(1.0840831175202448+0j),(0.0002328489976087537+0j),(0.0025847315851477573+0j),(0.006473228654937141+0j),(0.004119896648399134+0j),7.180945148369569,-2.3483761463442225,-0.010574276330141297,0.6881261004932039,(-0.014950285216616756+0.012994268650190679j),(0.0685181406999581+0.05065260770293403j),(-0.1136046395554203-0.013777148893089j),(0.06127676144487283+0.08730148090284295j),(0.44822773172509056+0.9397739185744756j),(-0.01373624797139793+0.0066456368601526825j),(-0.04982773674612458-0.010095951461187956j),(-0.00654481657499989-0.08018973769090873j),(0.06413577563189653-0.0025493003930808257j),0.4263362768269097
495,(0.23642260225820147+0j),(0.06472813681670676+0j),(0.07626096292869027+0j),(0.15645510007651886+0j),(0.11204318471949608+0j),(1.0103979717332758+0j),(0.07226423194245764+0j),(0.07132783512637213+0j),(0.06225894101054388+0j),(0.039601746282175526+0j),(0.05589564685853973+0j),(0.00418973169576231+0j),(0.005815734466811072+0j),(0.024478198339953534+0j),(0.012553675242087116+0j),(1.0209040612827178+0j),(0.005222119218233314+0j),(0.005087660063814926+0j),(0.003876175735754383+0j),(0.0015682983085978032+0j),7.258142467873706,-1.8627390048941481,0.23642260225820147,0.6880156867844178,(-0.022251430397235247+0.06078326694937765j),(0.05278327477155009+0.05504235070563498j),(-0.14990519883280456-0.04479542055669154j),(0.0425351577319298+0.10365536936795397j),(0.5561980335084765+0.8435329328508884j),(-0.06022053552546422-0.039945041234921964j),(-0.04256008829424585-0.057238963549324715j),(-0.031969715824862306-0.053423899200937514j),(0.029957378771098726+0.025900844885113815j),0.4262678687698969
496,(0.14981801622205465+0j),(0.0628536203555313+0j),(0.08356797980000484+0j),(0.1200892696069298+0j),(0.14226356637888513+0j),(0.8986348205666089+0j),(0.0311028951699359+0j),(0.08490153535138058+0j),(0.09075760412543334+0j),(0.025598401029690177+0j),(0.02244543798471183+0j),(0.003950577591797258+0j),(0.006983607247854018+0j),(0.014421432674725874+0j),(0.020238922318839454+0j),(0.8075445407347815+0j),(0.000967390087952022+0j),(0.007208270705021727+0j),(0.008236942706588875+0j),(0.0006552781352768431+0j),7.2126700213711015,-2.1222168282272404,-0.14981801622205465,0.687905290792133,(-0.03405772728992695+0.05282659182307924j),(0.06527014882337659+0.05218634802731735j),(-0.1200847306042369+0.0010441026930928035j),(0.060612267219268726+0.12870538209950436j),(0.473839950732341+0.7635576218104002j),(-0.006947493745166334-0.030317031823925256j),(-0.08448485267229441-0.008401212648328486j),(-0.08059271282840522-0.04173436648072047j),(0.0169053616338102+0.01922204160090549j),0.42096735928978885
497,(0.23242198168533842+0j),(0.017865117498643508+0j),(0.047920779037090154+0j),(0.08366624298358304+0j),(0.12335534046772528+0j),(0.8145694415301804+0j),(0.02045372814801636+0j),(0.1417749304781554+0j),(0.07650095906837646+0j),(0.04243338658516993+0j),(0.05401997757053979+0j),(0.0003191624232403385+0j),(0.002296401063521619+0j),(0.007000040214987959+0j),(0.015216540021908424+0j),(0.66352337507479+0j),(0.00041835499515295674+0j),(0.020100130912085797+0j),(0.005852396738381411+0j),(0.0018005922970864793+0j),7.2556497068160155,-1.9532328192372015,0.23242198168533842,0.7049980682804889,(-0.003488575203712896+0.017521194773427354j),(-0.04008461620589475+0.026260704620168496j),(-0.08358306361236165+0.0037298380876206252j),(-0.007377370327071562+0.12313453792078674j),(0.43652255763878106+0.6877291848884174j),(-0.020263600228861322-0.0027823552824627097j),(-0.14014403847624668-0.021442467014177475j),(-0.04005525843673259+0.06517647589389881j),(-0.006346188336992185-0.04195614604176489j),0.4157327600103013
498,(0.005697247583527354+0j),(0.03429042112436702+0j),(0.058582190516837586+0j),(0.12524481119636566+0j),(0.18189032695674923+0j),(0.9517369398418671+0j),(0.02282559558418521+0j),(0.11100588079319144+0j),(0.08845885896605059+0j),(0.08283540988654653+0j),(3.245863002800827e-05+0j),(0.001175832980886436+0j),(0.003431873045751056+0j),(0.015686262731613276+0j),(0.03308409104043314+0j),(0.9058032026595618+0j),(0.0005210078137727755+0j),(0.01232230557067223+0j),(0.007824969729575628+0j),(0.006861705131072171+0j),7.18083022081177,-1.9116251052525906,0.005697247583527354,0.7225155598191323,(0.03040240720807223-0.015859590689579407j),(-0.05757320008351373+0.01082588000555848j),(-0.1040833189964724+0.06966294164253937j),(-0.016115544185504385+0.18117499903694823j),(0.3079245375806644+0.9005474345170807j),(-0.012708141138437897+0.018960774313785757j),(-0.10479757699390564+0.03660291555161487j),(-0.07277420061725354+0.05028802495719397j),(-0.07152990665526435-0.04177532267932038j),0.41566605334728746
499,(0.012493118249386412+0j),(0.05933735341468375+0j),(0.059335359125858224+0j),(0.13314604351332174+0j),(0.15707932045646564+0j),(0.9216501368727695+0j),(0.039817809665376826+0j),(0.11892116481985564+0j),(0.09306542244283889+0j),(0.09294368989275581+0j),(0.0001560780035931518+0j),(0.0035209215102590817+0j),(0.0035206848425945667+0j),(0.017727868903251363+0j),(0.024673912915065023+0j),(0.8494389747975949+0j),(0.001585457966548176+0j),(0.014142243442111272+0j),(0.00866117285446406+0j),(0.008638529490880759+0j),7.181009244274321,-1.711171452831175,0.012493118249386412,0.7313781771017084,(0.057860598976136116-0.013155705848864122j),(-0.009454988199067909-0.05857719727632975j),(-0.10692688874720992+0.07933794405007705j),(-0.03276548993738755+0.15362400718711897j),(0.29033285666317354+0.874726132649183j),(0.0148047118594339+0.03696320431601288j),(-0.11446456819375363+0.03225067550189914j),(-0.09190221558173042+0.014668184128691822j),(-0.09001283836410076-0.023156390489863246j),0.420764752050881
500,(0.00402505396955476+0j),(0.020710640283736242+0j),(0.10072040460409352+0j),(0.13728998299116635+0j),(0.20435625966504156+0j),(0.9359433128395329+0j),(0.05554386928055648+0j),(0.12702791420555848+0j),(0.0718876566024122+0j),(0.0501456350347404+0j),(1.6201059457828532e-05+0j),(0.0004289306209623184+0j),(0.010144599903612304+0j),(0.018848539429714747+0j),(0.04176148086428589+0j),(0.8759898848490397+0j),(0.0030851214146555457+0j),(0.016136090987414725+0j),(0.005167835171786339+0j),(0.0025145847130373837+0j),7.180806673925439,-1.5683097583026377,-0.00402505396955476,0.7222837150385486,(0.020459489193692552+0.0032155750489603063j),(0.07430260675434014-0.0679979597717622j),(-0.09683927956085218+0.09731748745138186j),(0.07453418324498207+0.19027910130198042j),(0.35026623255061434+0.8679305566598279j),(-0.0071600460419554614+0.055080442584756195j),(-0.127007836627664+0.002258411515941911j),(-0.06403137484721501-0.032677487770050195j),(-0.0399956096468656+0.030247907729509742j),0.4259259930964837
501,(0.10244955542901316+0j),(0.060303928977910426+0j),(0.06953648785500748+0j),(0.10046970424814372+0j),(0.19170113833980623+0j),(0.8769345566472125+0j),(0.048367380084262314+0j),(0.2219983569429589+0j),(0.0494289463804886+0j),(0.02242566645076829+0j),(0.01049591140760244+0j),(0.003636563850172865+0j),(0.004835323143209603+0j),(0.010094161471709467+0j),(0.03674932644077754+0j),(0.7690142166420434+0j),(0.002339403456215495+0j),(0.0492832704853734+0j),(0.002443220740285217+0j),(0.0005029105157611144+0j),7.195845891134342,-1.1861729867104067,-0.10244955542901316,0.713302339806262,(0.059679676130759626-0.008654484796942271j),(0.06104954500527406-0.03329078247591396j),(-0.018284186425563682+0.09879195310583094j),(0.03829274775641581+0.18783767436284193j),(0.39218423511943634+0.7843505226401178j),(0.014128947205749465+0.04625771618954658j),(-0.21447730916986796+0.05729532560886858j),(-0.04106466881856448+0.027512064900818246j),(0.011879359093805246+0.01902081342323564j),0.4311505436493609
502,(0.10244955542901316+0j),(0.07440842232114324+0j),(0.07539604454412784+0j),(0.10417652986749497+0j),(0.19600469182285346+0j),(0.9053510833059703+0j),(0.06832197610444428+0j),(0.20627910066477018+0j),(0.011280269353463273+0j),(0.02216455148496365+0j),(0.01049591140760244+0j),(0.005536613312321608+0j),(0.005684563532900109+0j),(0.010852749375233072+0j),(0.038417839216571756+0j),(0.8196605840432939+0j),(0.004667892418816256+0j),(0.042551067371066384+0j),(0.00012724447668668277+0j),(0.0004912673425296044+0j),7.195845891134342,-1.3030783419512724,-0.10244955542901316,0.6872432867257965,(0.07135203065830796+0.02110689539599532j),(0.05914791474171621-0.046755616931089455j),(-0.019763458747436763+0.10228467663130894j),(0.021609761041883925+0.19480979812187177j),(0.48702243764507863+0.7631970448537778j),(0.017313559807337838+0.06609185324693197j),(-0.20385879690106434+0.031506480240055146j),(-0.010267304127051853+0.004671931361793186j),(0.01924900704642169+0.01098831516914274j),0.42056224232474315
503,(0.060780959843376225+0j),(0.09716344391876788+0j),(0.051334164445578714+0j),(0.037908993964378725+0j),(0.11456830634413652+0j),(0.7860318970970422+0j),(0.07498361886388433+0j),(0.1787512073692223+0j),(0.05752314349175288+0j),(0.07700964674201603+0j),(0.003694325079482113+0j),(0.009440734834155551+0j),(0.002635196439325718+0j),(0.0014370918233913028+0j),(0.01312589681856391+0j),(0.6178461432539751+0j),(0.005622543097924268+0j),(0.03195199413595471+0j),(0.0033089120371727915+0j),(0.005930485691330101+0j),7.186116590791492,-1.616181321641695,-0.060780959843376225,0.6786976284125324,(0.09706580544038043+0.004354796018846682j),(0.0511652450359454+0.004161026284149463j),(-0.01294864080613026+0.035628984333897606j),(-0.004700345946833988+0.1144718461742624j),(0.3844947240554841+0.6855727170967878j),(-0.025827629659154288+0.07039514645281905j),(-0.1651788126352339+0.06832242671604255j),(-0.023267428350897304+0.052607402664536215j),(0.07127205902129741+0.029168121197547157j),0.43636915116030484
504,(0.00028608383834509074+0j),(0.05206029522902719+0j),(0.03980337649941513+0j),(0.05638269395251019+0j),(0.039928299531922666+0j),(0.7822993865855168+0j),(0.016452711365545897+0j),(0.206944921449222+0j),(0.04810364348959323+0j),(0.082481237737381+0j),(8.184396256226002e-08+0j),(0.0027102743393334714+0j),(0.0015843087807541926+0j),(0.00317900817734243+0j),(0.0015942691035109359+0j),(0.6119923302520758+0j),(0.0002706917112779631+0j),(0.042826200513624665+0j),(0.002313960516973885+0j),(0.0068031545786903635+0j),7.180783326750282,-1.632266125783152,-0.00028608383834509074,0.6702582327247719,(-0.01175568633278553+0.050715660088168336j),(0.03448196061183628-0.019882232598930225j),(-0.003835934435384345-0.05625205582331958j),(-0.010956300295264397+0.03839568448863655j),(0.38819009181338343+0.6791912711968497j),(0.004389028868429727+0.01585648564058422j),(-0.17131122866784515+0.11609764616880885j),(-0.031354255139547337+0.03648110746150745j),(0.058026012727062704+0.05861856724357156j),0.43629913327209374
505,(0.11836639608542965+0j),(0.0722815734724972+0j),(0.08519745686748043+0j),(0.026682597743216203+0j),(0.08730000445720008+0j),(0.9027651114144551+0j),(0.07429784366123254+0j),(0.23971627281859914+0j),(0.0517511081480854+0j),(0.0644754089717759+0j),(0.014010603722252815+0j),(0.00522462586366001+0j),(0.007258606656686187+0j),(0.0007119610223262863+0j),(0.007621290778227154+0j),(0.8149848463871536+0j),(0.005520169572708953+0j),(0.05746389145404106+0j),(0.0026781771945548318+0j),(0.00415707836207776+0j),7.200829137525195,-1.5351376005123023,-0.11836639608542965,0.7128446364698409,(-0.06273310817707373+0.0359051946395445j),(0.05942614929716084-0.0610503025086505j),(0.011603866328112729+0.024027303397709407j),(-0.08329956045681614-0.026124203450600902j),(0.5130885865521359+0.742781898498533j),(0.0259106763662912+0.06963337147481997j),(-0.19658819544286366+0.13717497172064405j),(-0.002262566455516122+0.05170162461266768j),(0.028111839510714144+0.05802415739501618j),0.4416509242285103
506,(0.016883730788063656+0j),(0.07458186385703248+0j),(0.1407272917845448+0j),(0.06183785409953514+0j),(0.07224810070439021+0j),(0.9054417700586007+0j),(0.08153729060158078+0j),(0.23782970945685097+0j),(0.06819697804600904+0j),(0.05505473217616491+0j),(0.0002850603653238086+0j),(0.005562454416388928+0j),(0.019804170653012407+0j),(0.0038239201996353948+0j),(0.005219788055391708+0j),(0.8198247989668519+0j),(0.006648329758646633+0j),(0.05656297070033015+0j),(0.0046508278146078375+0j),(0.0030310235349892472+0j),7.181195992073098,-1.430817655921237,-0.016883730788063656,0.7488298215246806,(-0.031648912579453445+0.06753370083837433j),(0.12980487835576188-0.0543586626772428j),(-0.03411854395802621+0.05157368668051207j),(-0.06821534539476728+0.023800308990941897j),(0.5598731232547026+0.7115946070789719j),(-0.002243457273093878+0.08150642096246427j),(-0.21516474968713106+0.10132670522820914j),(0.003978770770342524+0.06808081372725289j),(0.03111682388774474+0.04541769265526735j),0.4361591311981625
507,(0.21822091540776484+0j),(0.09950285569203249+0j),(0.11339471737853851+0j),(0.1391256505064203+0j),(0.12576155438942033+0j),(0.9027076830995592+0j),(0.06460614039535656+0j),(0.1780256097483273+0j),(0.1704382018196039+0j),(0.08447407610569536+0j),(0.047620367921402854+0j),(0.009900818290869442+0j),(0.012858361929358623+0j),(0.019355946628834608+0j),(0.015815968562443126+0j),(0.8148811611269742+0j),(0.004173953376784522+0j),(0.03169311772626373+0j),(0.029049180639500027+0j),(0.007135869533910812+0j),7.247096788988553,-1.2688351613620692,-0.21822091540776484,0.7769747273934547,(-0.06036161757835477+0.07910305565649088j),(0.10583896516181245-0.04069982042755564j),(-0.06709446376505539+0.12187813405576194j),(-0.12307274272733293-0.025866359620457722j),(0.7047146143562965+0.564144018349597j),(0.0358115758799291+0.053772524673671426j),(-0.1646419170296505+0.06772117012475058j),(0.12913533689409806-0.11123509070768911j),(0.03784824336371012+0.0755207256863451j),0.43608914700883744
508,(0.04797706366204932+0j),(0.15285012303803017+0j),(0.07179304694208899+0j),(0.12757008343225765+0j),(0.12466152769664762+0j),(1.0232150424435345+0j),(0.04277824184050286+0j),(0.11492970636263693+0j),(0.13652654058801333+0j),(0.11251293936768204+0j),(0.002301798637632333+0j),(0.02336316011274096+0j),(0.005154241589228993+0j),(0.01627412618691318+0j),(0.015540496487662044+0j),(1.046969023082724+0j),(0.0018299779749645496+0j),(0.013208837404601947+0j),(0.018639496284930453+0j),(0.012659161525155697+0j),7.18411035223247,-1.6225398562405724,0.04797706366204932,0.7768500574220308,(-0.04459426610953435+0.1462002446745319j),(0.0648500343775754-0.03080121150955399j),(-0.03949859977901761+0.12130122341679068j),(-0.12176522128853308-0.026715676525527376j),(0.7189506820024539+0.7280652030765722j),(0.022320398860955742+0.03649353051778349j),(-0.09171937110281574+0.06925600601468379j),(0.09527927960531495-0.09778218223594044j),(-0.07140084249169124+0.08695447784118077j),0.43601917404886964
509,(0.04797706366204932+0j),(0.13946122994110463+0j),(0.057842664215256155+0j),(0.13012879075304623+0j),(0.1360128678040033+0j),(1.0286151961455998+0j),(0.05190007353386863+0j),(0.15187460251577037+0j),(0.07231000705927813+0j),(0.10399668023414187+0j),(0.002301798637632333+0j),(0.019449434656685662+0j),(0.003345773803518875+0j),(0.016933502182850092+0j),(0.018499500208269272+0j),(1.0580492217416508+0j),(0.0026936176328209707+0j),(0.023065894889323243+0j),(0.005228737120912854+0j),(0.010815309499722352+0j),7.18411035223247,-1.7035709305822433,0.04797706366204932,0.7484694174714852,(-0.06226068793043324+0.12479199251199921j),(0.019018804570862767-0.05462654003517159j),(-0.0990753839058714+0.08436569496397389j),(-0.13145857508717443-0.034901908892193745j),(0.7423885654428627+0.7119750274000762j),(0.02258589583785239+0.04672788184823546j),(-0.1306010094033569+0.07751948936975481j),(0.007957967427769622-0.0718707720518669j),(-0.09816473487959385+0.03433648679963346j),0.43059741009508085
510,(0.11044560596389116+0j),(0.17485188392314108+0j),(0.0400766515623912+0j),(0.1139936878575263+0j),(0.0541798913349758+0j),(0.8999665996804769+0j),(0.04260950019203302+0j),(0.16346471851272484+0j),(0.14884800610866794+0j),(0.025063722012256987+0j),(0.012198231876731112+0j),(0.030573181311471603+0j),(0.001606138000453313+0j),(0.012994560871359138+0j),(0.0029354606250697854+0j),(0.8099398805404397+0j),(0.001815569506614862+0j),(0.02672071419844436+0j),(0.02215572892252605+0j),(0.0006281901611076954+0j),7.198263200165225,-1.6267779144643963,-0.11044560596389116,0.7576503934444083,(-0.14784136595933867+0.09336011901635784j),(-0.01852657403979909-0.03553736139334426j),(-0.07352197848308281+0.08711532328639002j),(-0.04667355947671988-0.027514350271138098j),(0.5173340461984777+0.736413854557579j),(-0.019793440236389126+0.0377331317309252j),(-0.14167439519189656+0.08154189074000356j),(-0.025840184979905253-0.14658790455808532j),(-0.020820773848563835+0.013952975935428819j),0.43052831831523386
511,(0.18175370785111394+0j),(0.1491895821697045+0j),(0.06758969144229394+0j),(0.13185866904343854+0j),(0.051123152635939015+0j),(0.8551982271913516+0j),(0.00392428677714786+0j),(0.15638422650537334+0j),(0.18165709292671467+0j),(0.02757468246029666+0j),(0.03303441031762808+0j),(0.02225753142797101+0j),(0.004568366389264504+0j),(0.017386708601907056+0j),(0.0026135767354375184+0j),(0.7313640077912307+0j),(1.5400026709297536e-05+0j),(0.024456026299683915+0j),(0.03299929941058505+0j),(0.0007603631127861924+0j),7.227310027315173,-1.5065525864697986,0.18175370785111394,0.7764761675189151,(-0.08841549169332008+0.12016751747705974j),(0.06078537219128852+0.029555116593088116j),(-0.08142110410006581+0.10371746433958605j),(0.023247806789810165-0.045531485972908625j),(0.453971101552408+0.7247580608358378j),(0.0038919890380461723-0.0005024420733039442j),(-0.1272617821632363+0.0908871008467148j),(-0.10230857858040776-0.1501074753616274j),(0.0035321960252917835+0.02734751732836283j),0.4412259024825609
512,(0.3163625060498622+0j),(0.15067938349879564+0j),(0.1033252773774091+0j),(0.06634205368421967+0j),(0.08235832653795382+0j),(0.8336429754028815+0j),(0.15125358422586044+0j),(0.17627962698207267+0j),(0.15289336116533295+0j),(0.05928928970307159+0j),(0.10008523523414911+0j),(0.022704276611577128+0j),(0.010676112945118528+0j),(0.0044012680870398856+0j),(0.006782893950132228+0j),(0.6949606104385693+0j),(0.022877646741169457+0j),(0.03107450688893868+0j),(0.02337637988843294+0j),(0.0035152198734947513+0j),7.315271823123523,-1.147831515064024,-0.3163625060498622,0.7860006836462694,(-0.06887047129912394+0.13401915831183867j),(0.08477853258735028+0.059065331265084044j),(0.05425952967190401+0.038172916142517235j),(0.08149636118913853-0.011884320050457382j),(0.63751305281703+0.5371570700702729j),(0.05069014892755512-0.14250668595849017j),(-0.14481939755608134+0.10050795481170803j),(-0.09487668655796298-0.11989492998544596j),(-0.0320211438474193+0.04989855929981979j),0.4466381268363743
513,(0.051249490115647625+0j),(0.18758775322737065+0j),(0.10011842311974867+0j),(0.07620865311944339+0j),(0.18438714148684812+0j),(0.8775054307749515+0j),(0.1500461350308276+0j),(0.1293441224671962+0j),(0.09093657855068173+0j),(0.04334421230481547+0j),(0.0026265102371138636+0j),(0.0351891651608929+0j),(0.010023698647985024+0j),(0.0058077588102796495+0j),(0.03399861794569095+0j),(0.770015781039533+0j),(0.02251384263768935+0j),(0.016729902016809052+0j),(0.008269461318504309+0j),(0.001878720740324917+0j),7.184578612223171,-1.2662969279774883,-0.051249490115647625,0.7956420306710228,(-0.06926352792378751+0.17433223700866002j),(0.09529585046326189-0.030698526552078248j),(0.07138605081890988+0.026679403268432846j),(0.1822184132591529-0.028196946909329074j),(0.776981026811026+0.4078189120372139j),(0.06612231009304008-0.13469106408982445j),(-0.11701883183252244+0.05510440103440817j),(-0.03966659040801358-0.0818292302536642j),(0.043302453029267926+0.0019021834751048734j),0.4521167393425859
514,(0.115807995738879+0j),(0.11364216537017542+0j),(0.14555637811561392+0j),(0.04433584974884479+0j),(0.1314202506339733+0j),(0.6746358017424471+0j),(0.17211797123425057+0j),(0.08024997174359244+0j),(0.1084637006715677+0j),(0.07857779671311257+0j),(0.013411491877056215+0j),(0.0129145417500223+0j),(0.02118665921013557+0j),(0.0019656675729521405+0j),(0.01727128227669636+0j),(0.4551334649926744+0j),(0.029624596021794306+0j),(0.006440057964847385+0j),(0.011764374363371435+0j),(0.006174470136287245+0j),7.199981788065721,-1.3443257978240961,0.115807995738879,0.7761024575651451,(-0.09331606546397814+0.06485872089661379j),(0.11694626476984997-0.08666158529888382j),(0.04373499814050298+0.007274442288061754j),(0.1314201659673718+0.00014917709210609913j),(0.567013780799421+0.36555278329705077j),(0.1565301188532062-0.07157456191689507j),(-0.07717737785602866+0.021993415198989955j),(-0.04754205930935885-0.09748911200742799j),(0.058751056820541346-0.05218029761084894j),0.4520441946651506
515,(0.12396746733529745+0j),(0.12782973648393264+0j),(0.15632840088488353+0j),(0.05301942167579244+0j),(0.14995958464258985+0j),(0.8386883831891054+0j),(0.11846256791010067+0j),(0.09575325977038295+0j),(0.09953410914198751+0j),(0.07063965102949442+0j),(0.015367932957528042+0j),(0.01634044152955166+0j),(0.02443856892322486+0j),(0.0028110590748354892+0j),(0.022487877026178067+0j),(0.7033982040963558+0j),(0.014033379995855215+0j),(0.009168686756654434+0j),(0.009907038882689083+0j),(0.004989960297568752+0j),7.202745720962086,-1.5935992505556218,0.12396746733529745,0.7570427421118827,(-0.12302402445295954+0.034720756572247574j),(0.10244233614487039-0.11808529412423141j),(0.04938637757429605-0.019288462482130536j),(0.14971190922777527+0.0086151762345551j),(0.6579675814124724+0.5200739042737843j),(0.10316275850279064-0.05823079300464757j),(-0.09096655111796856+0.02989604211858901j),(-0.04659990797632402-0.08795161999239819j),(0.0590211626152122-0.03881317638531313j),0.44642316452237923
516,(0.045289733579069+0j),(0.14765848808854298+0j),(0.13169410713729815+0j),(0.10742723241127362+0j),(0.10012166262518694+0j),(0.8772223928211222+0j),(0.10797537066464111+0j),(0.13000069521963376+0j),(0.14559988330557244+0j),(0.05114616206328389+0j),(0.0020511599676630503+0j),(0.02180302910459439+0j),(0.01734333785469017+0j),(0.0115406102635458+0j),(0.010024347326831756+0j),(0.7695191264668153+0j),(0.01165868067016664+0j),(0.016900180757588108+0j),(0.021199326018596313+0j),(0.0026159298938037+0j),7.183748726843118,-1.6022890588465333,0.045289733579069,0.7758534175250528,(-0.11669837498803325+0.0904683280477028j),(0.03405883575222049-0.12721373181340698j),(-0.06093376958163585+0.08847421086462376j),(0.08427734020473292-0.054052541613206904j),(0.7003329212981338+0.5282546032102675j),(0.10608298247228698-0.020126636578203863j),(-0.12910142119178253+0.015264462121217143j),(-0.028756213276721065-0.14273193831998515j),(-0.03767652823017242+0.034589147348911636j),0.463202060850974
517,(0.14464235788462376+0j),(0.12955582122004614+0j),(0.08309427769867637+0j),(0.0352676936936435+0j),(0.09028688800369498+0j),(0.8641982867104259+0j),(0.08295906630014878+0j),(0.06861761269182867+0j),(0.09787814992088438+0j),(0.06375352953948837+0j),(0.020921411694423582+0j),(0.016784710812000555+0j),(0.006904658986264746+0j),(0.0012438102184686617+0j),(0.008151722145391761+0j),(0.7468386787532354+0j),(0.006882206681392481+0j),(0.004708376771525808+0j),(0.00958013223193512+0j),(0.004064512528742416+0j),7.21054266133806,-2.1313662438242402,-0.14464235788462376,0.7951314925839978,(-0.10148612938296783+0.08053121354396733j),(0.07986138312149012-0.02295252648810845j),(-0.034170875246944246+0.00872705582235124j),(0.045734511299372685-0.07784649395829792j),(0.3996930078215344+0.7662141856242354j),(0.08274127234820389+0.006007373102515862j),(-0.06741151810669359-0.012808746936243617j),(0.03813287833755463-0.09014441647505617j),(-0.026819737609844723+0.05783782675102425j),0.4631277374712631
518,(0.19287891982734734+0j),(0.13233844832494276+0j),(0.05683688059682945+0j),(0.0703112954942879+0j),(0.11551505235442366+0j),(0.820628638676096+0j),(0.11962740604031633+0j),(0.0801317804211267+0j),(0.1334948176191501+0j),(0.09300322200420526+0j),(0.03720227771376428+0j),(0.01751346490505355+0j),(0.003230430995978248+0j),(0.004943678274085069+0j),(0.013343727320445241+0j),(0.6734313626153825+0j),(0.01431071627593471+0j),(0.0064211022334596645+0j),(0.017820866331170148+0j),(0.008649599303163488+0j),7.2330072997192225,-1.891492331351159,-0.19287891982734734,0.7852442777053902,(-0.12571655720881753+0.0413377811283535j),(0.01945876868360154+0.05340212839668786j),(-0.050365487600310635+0.04906114483853821j),(-0.02862167031376145-0.11191303457996118j),(0.5056411103279794+0.6463423474921558j),(0.09841049590202788+0.06801537011772901j),(-0.06428430447653946+0.04783963243407325j),(0.11504520747545982-0.0677160731887087j),(-0.07930857684565232+0.048577247162439635j),0.4746353381122852
519,(0.01012730456585624+0j),(0.10421396637025696+0j),(0.02986768331405474+0j),(0.0782487257230381+0j),(0.09977751022794802+0j),(0.9120637703296662+0j),(0.12311277426731951+0j),(0.07281360786821627+0j),(0.18859997877164303+0j),(0.06193060754512224+0j),(0.00010256229776961265+0j),(0.010860550786621048+0j),(0.0008920785065486639+0j),(0.006122863077279245+0j),(0.009955551547288272+0j),(0.8318603211479662+0j),(0.015156755187795969+0j),(0.005301821490786366+0j),(0.0355699519926642+0j),(0.0038354001509079516+0j),7.180931748611448,-2.119087321453335,-0.01012730456585624,0.7948763464021226,(-0.060732323981707206+0.08468846208546947j),(0.026485302746007376-0.013806058271679071j),(-0.04732629633402468+0.062314402449059295j),(-0.030950503057818053-0.09485577424572669j),(0.5274659236482226+0.7440699029915762j),(0.08845624717509222+0.0856285438594804j),(-0.06556823207340208+0.031664308512185345j),(0.17790881615100135-0.06259716549823487j),(-0.060298992770246154-0.014122026122400204j),0.46873339406823017
