,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,surface_energy,field_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
433,(0.3105389364258758+0j),(0.008693817280852617+0j),(0.009934775904193862+0j),(0.04208401240805205+0j),(0.05583442352794751+0j),(0.9151688089598286+0j),(0.09606712600743744+0j),(0.01747877690763859+0j),(0.03698631013651299+0j),(0.022255541685111267+0j),(0.09643443103651414+0j),(7.55824589128516e-05+0j),(9.869977226655096e-05+0j),(0.0017710641003610785+0j),(0.0031174828506982193+0j),(0.837533948892951+0j),(0.009228892699328863+0j),(0.0003055076421870001+0j),(0.0013679871375143235+0j),(0.0004953091356977252+0j),17.086373641385528,-6.615324370191271,0.3105389364258758,0.8419189365944928,(-0.007445699010958032-0.004488209570760948j),(0.006873516507869873-0.007173182214512001j),(0.039059021247378506-0.0156670660800902j),(-0.05383721076734069-0.014799918496098382j),(0.6450655561069087-0.6491720705771588j),(-0.060632048923098716-0.07451608781139699j),(-0.017233980495979843+0.002915057195182705j),(0.006417710382102254-0.036425267754208485j),(0.01654476364700892-0.014885561177273007j),0.2015065979399647
434,(0.09560309610497605+0j),(0.013277494709993651+0j),(0.008814140188949647+0j),(0.042332998524285306+0j),(0.06000683943976299+0j),(0.9196467514314618+0j),(0.09205231808559275+0j),(0.011926619361460432+0j),(0.027872092618028144+0j),(0.02163731223165281+0j),(0.009139951984857288+0j),(0.0001762918657739094+0j),(7.768906727045735e-05+0j),(0.0017920827640571422+0j),(0.0036008207795494946+0j),(0.8457501474184409+0j),(0.008473629264931146+0j),(0.00014224424939316283+0j),(0.000776853546907939+0j),(0.0004681732806100324+0j),17.259130021202303,-7.022157407049539,-0.09560309610497605,0.8417838459588953,(-0.00975486812036319-0.009007464333997184j),(-0.0028898123303290587-0.008326947337766432j),(0.040495283179806364-0.012337536392831184j),(-0.054908702789043896-0.024204444583049982j),(0.6398465242561597-0.6605653433353528j),(-0.052416755449533926-0.07567108439209062j),(-0.005127176260839974+0.010768301304451035j),(0.003233629357419097-0.027683879570731706j),(0.02086728901995347-0.005720972781595952j),0.20147426507131247
435,(0.06715865902036014+0j),(0.01279587440284127+0j),(0.0067143668285902965+0j),(0.04467648421290858+0j),(0.05713534610221039+0j),(0.919526404163032+0j),(0.09503411997842949+0j),(0.012941950485139988+0j),(0.027548526099368094+0j),(0.021267603903856843+0j),(0.004510285481413001+0j),(0.00016373440173328841+0j),(4.508272190887372e-05+0j),(0.00199598824162627+0j),(0.0032644477742193676+0j),(0.8455288079529956+0j),(0.009031483960074532+0j),(0.00016749408235981517+0j),(0.000758921290247565+0j),(0.0004523109758113468+0j),17.269037254791588,-7.021925684541966,0.06715865902036014,0.8211111107797484,(-0.00870386804393144-0.009379609949625703j),(-0.0020944513486349315-0.0063793413027580705j),(0.041154053510363574-0.017387700287628656j),(-0.05342789248166019-0.020246186781404697j),(0.6538257358840344-0.6465606816445743j),(-0.05591377376686954-0.07684486881517766j),(-0.005624663524481215+0.011655781509456401j),(0.010474660894166318-0.02547945779249998j),(0.02056562124920881-0.005419058815462135j),0.19652641040858967
436,(0.35217382314745654+0j),(0.010072035668818332+0j),(0.002918691069715857+0j),(0.04723382413377596+0j),(0.06091394692453403+0j),(0.921161132992762+0j),(0.09001121170973328+0j),(0.015943636650211934+0j),(0.026655006825641224+0j),(0.02660874353550336+0j),(0.124026401710296+0j),(0.00010144590251394875+0j),(8.518757560439093e-06+0j),(0.002231034142300476+0j),(0.003710508929924949+0j),(0.848537832936509+0j),(0.008102018233454427+0j),(0.0002541995496339812+0j),(0.0007104893888749802+0j),(0.000708025232538192+0j),17.03750561625141,-6.606779488922876,-0.35217382314745654,0.8109008473614198,(-0.00688500356860764-0.007351369149635244j),(-0.0010597921612053819-0.002719484902603197j),(0.04365660189732214-0.01803150723259719j),(-0.057500060416960465-0.02010601855094253j),(0.6475523129896208-0.6551441329038223j),(-0.053639641238115175-0.07228282729183136j),(-0.011142611809036963+0.011403585037482346j),(0.015081045595478739-0.021978431532347152j),(0.023479953353680173-0.012518666983636684j),0.19408266510714717
437,(0.3854770993748915+0j),(0.014823479457781926+0j),(0.002551007378186439+0j),(0.048830302470477274+0j),(0.062470396955114485+0j),(0.9563520207367258+0j),(0.08333411034326617+0j),(0.02366943342326585+0j),(0.02077122423477102+0j),(0.019703936830118923+0j),(0.14859259414247997+0j),(0.00021973554323528275+0j),(6.50763864356165e-06+0j),(0.0023843984393582987+0j),(0.0039025504957295775+0j),(0.9146091875672187+0j),(0.006944573946703661+0j),(0.0005602420785784146+0j),(0.00043144375621113884+0j),(0.00038824512660531695+0j),16.99642501296558,-6.724288233484344,0.3854770993748915,0.8107707337529536,(-0.007837479873542157-0.012582108426933237j),(-0.0007910052434465078+0.00242527304615414j),(0.046004216453041-0.016371026476676733j),(-0.05877765326548773-0.02115981976132304j),(0.6827619865927846-0.6696605537368113j),(-0.04376975700288151-0.07091390779397484j),(-0.008472857546140054+0.022100967480660934j),(0.012149867723186462-0.01684709086222932j),(0.01330392819867021-0.014534463219876562j),0.19646334792933806
438,(0.18435951753651575+0j),(0.017133639981777606+0j),(0.004861574567438601+0j),(0.04872671769208667+0j),(0.06957634035738468+0j),(0.9763316785247953+0j),(0.0736625558206585+0j),(0.018946394768358306+0j),(0.023545722098190693+0j),(0.017224156706196533+0j),(0.03398843170629686+0j),(0.00029356161902516806+0j),(2.3634907274765825e-05+0j),(0.002374293017044312+0j),(0.004840867137526635+0j),(0.9532235464910443+0j),(0.00542617213003163+0j),(0.000358965874718475+0j),(0.0005544010291252256+0j),(0.00029667157423961504+0j),17.207218605174678,-7.14010691717012,-0.18435951753651575,0.8309164194041748,(-0.016935414932706734+0.0025987189309776963j),(-0.003425080381251086-0.00345017849635852j),(0.04728113740601908-0.01178079210568863j),(-0.0653073679376383-0.023996141993757405j),(0.6889257086984879-0.6918127740836609j),(-0.035481790782646364-0.06455396698025724j),(-0.010899438210539174+0.015497358530185511j),(0.016853805851534877-0.01644233126548648j),(0.012947036805636821-0.011359833281923661j),0.2013449854682887
439,(0.08430395807573256+0j),(0.013370777388339384+0j),(0.010121118450273898+0j),(0.04256978096996736+0j),(0.07225998790307034+0j),(0.9764313428650933+0j),(0.07520761131408313+0j),(0.00854793949473577+0j),(0.024305604526275344+0j),(0.01882930084708021+0j),(0.007107157347234873+0j),(0.00017877768796852774+0j),(0.00010243703868447471+0j),(0.001812186251830995+0j),(0.005221505851751872+0j),(0.9534181673293293+0j),(0.005656184799570204+0j),(7.306726960566362e-05+0j),(0.0005907624113876966+0j),(0.00035454257038985553+0j),17.26347104039798,-7.2678765409564114,0.08430395807573256,0.8411087178521575,(-0.012387362785191564+0.005032984323100844j),(-0.008772384259067331-0.0050480009009252775j),(0.04251795690550115+0.002099902953220014j),(-0.06790774478125666-0.024699069830169312j),(0.6919750652198298-0.6889039675044277j),(-0.04026110326033808-0.06352344735474137j),(-0.0025366852000444223+0.008162873133985313j),(0.018545427744101423-0.015710809055424543j),(-0.0019649087499930633-0.018726497376553262j),0.20634791985630993
440,(0.3302168102458671+0j),(0.00848378777795237+0j),(0.02431709143796746+0j),(0.04462267209462768+0j),(0.06590266495406977+0j),(0.9671810644398308+0j),(0.07676722037445863+0j),(0.014389150489760753+0j),(0.029805944056924157+0j),(0.013549435901842368+0j),(0.10904314176895498+0j),(7.197465506133403e-05+0j),(0.0005913209360024704+0j),(0.001991182864864664+0j),(0.004343161248048376+0j),(0.935439211410964+0j),(0.005893206124020695+0j),(0.00020704765181698211+0j),(0.0008883943011244925+0j),(0.00018358721325813492+0j),17.063689618962055,-6.864291261870661,0.3302168102458671,0.840973757220721,(0.004575185171894033-0.007144391905838803j),(-0.017864823574678418-0.01649754571589619j),(0.042209087612215715+0.01447673263581814j),(-0.05921892403689273-0.028918511095163673j),(0.6869965395312575-0.680789957389973j),(-0.03517121878300246-0.06823629161479154j),(0.004160722968166634+0.013774470450770612j),(0.02590708122428892-0.014738298530108183j),(0.0008603312825853008-0.013522094635903864j),0.20887905239164245
441,(0.13357925478137697+0j),(0.01808320298080398+0j),(0.02235228848054185+0j),(0.0416703881138601+0j),(0.06137759426094553+0j),(0.9775990821111724+0j),(0.07595593202956215+0j),(0.0092103075978519+0j),(0.024754477209496147+0j),(0.013012883460803447+0j),(0.01784341730794802+0j),(0.00032700223004495787+0j),(0.0004996248003173639+0j),(0.0017364212455597326+0j),(0.0037672090772612535+0j),(0.9556999653446068+0j),(0.0057693036104794655+0j),(8.482976604704845e-05+0j),(0.0006127841419154641+0j),(0.00016933513596445191+0j),17.240704472413046,-7.191090019253287,0.13357925478137697,0.8203209164004839,(0.013428136894053509-0.012111456130437698j),(-0.012872359668427976-0.018273673874839528j),(0.04054916201145081+0.009601390822628092j),(-0.05419972219188233-0.028802763610182133j),(0.6791993631560085-0.7031274354148609j),(-0.03796035772420432-0.06578992971519203j),(0.0015891444943588987+0.009072176465606104j),(0.01612971559720147-0.018778083413087173j),(0.009317724118387627-0.009083785181193434j),0.2062817057968993
442,(0.35234120037849326+0j),(0.004543145389562524+0j),(0.036165021712116385+0j),(0.05254129503920338+0j),(0.06214103075754967+0j),(0.9896644801093583+0j),(0.07294038328276094+0j),(0.021067768309832556+0j),(0.03087998434810261+0j),(0.00730026467527312+0j),(0.12414432148415754+0j),(2.0640170030703214e-05+0j),(0.0013079087954378497+0j),(0.002760587684396617+0j),(0.0038615077036107336+0j),(0.9794357831901264+0j),(0.00532029951343607+0j),(0.00044385086155678487+0j),(0.000953573433339062+0j),(5.3293864329040556e-05+0j),17.03730290438705,-6.690615433978048,0.35234120037849326,0.8201892912888807,(0.004199118960998674-0.0017342346963674306j),(-0.008862272383513654-0.035062357645176415j),(0.04954093151882468+0.017500965363194707j),(-0.05625368676447238-0.026401333849170552j),(0.6708109490020343-0.7276320869018329j),(-0.03923542730622678-0.06148886693974661j),(0.0032622025890758567+0.020813670887774978j),(0.012639836512785779-0.028174597890105006j),(0.006713254568814257+0.002868113913939797j),0.20624860673529496
443,(0.170898652639003+0j),(0.004928400037671041+0j),(0.04021067221956961+0j),(0.05000494297699293+0j),(0.061058986353909404+0j),(0.9642892520586558+0j),(0.07767601782882183+0j),(0.023808740912844382+0j),(0.030321830271944235+0j),(0.008401321353276639+0j),(0.029206349473826606+0j),(2.4289126931315923e-05+0j),(0.001616898160349667+0j),(0.0025004943221323146+0j),(0.0037281998145668946+0j),(0.9298537616358418+0j),(0.006033563745743448+0j),(0.00056685614385495+0j),(0.0009194133910405939+0j),(7.058220048102202e-05+0j),17.217042589007626,-6.941571547011049,0.170898652639003,0.8200576872972679,(0.0012737811925158824-0.004760946166982855j),(-0.011875730111153691-0.038416990963331635j),(0.04845448943071602+0.01235543508505239j),(-0.05566813784273307-0.02508502030474292j),(0.652122501862637-0.7103449895651104j),(-0.041577660523517-0.06561144634234657j),(0.013017879264309588+0.019934667374069938j),(0.017175266781382315-0.02498846938147551j),(0.005322446106378487+0.00650028983397806j),0.20118350261316745
444,(0.18060274736964382+0j),(0.0018574374464622495+0j),(0.03856830803821018+0j),(0.05111860851932669+0j),(0.06749335977802809+0j),(0.9631491352627126+0j),(0.07366716522791816+0j),(0.02225880174186473+0j),(0.025613333162745198+0j),(0.012155289612085772+0j),(0.03261735235746339+0j),(3.450073867520202e-06+0j),(0.001487514384930268+0j),(0.0026131121369521795+0j),(0.004555353614126341+0j),(0.927656256757311+0j),(0.005426851232717395+0j),(0.0004954542549836403+0j),(0.0006560428357057829+0j),(0.0001477510655536803+0j),17.210027106076645,-6.955413304520103,0.18060274736964382,0.830116788908823,(0.0016216569029134727+0.0009057056678376733j),(-0.016572048542140533-0.03482644960439128j),(0.05045696326387569+0.008197987261522065j),(-0.06364949892741725-0.022452057821390238j),(0.6797479394182723-0.6823481483919509j),(-0.04368935097089147-0.05931350473930586j),(0.02128981828602194+0.006495990481197316j),(0.006898765361884423-0.02466677668823891j),(0.006821119223741164+0.010060983952337317j),0.2011512215869803
445,(0.0969952358313052+0j),(0.005878767834231473+0j),(0.03891745436047117+0j),(0.04422601546794321+0j),(0.06787830072016268+0j),(0.9487827520461535+0j),(0.07262239206629782+0j),(0.02161008495633753+0j),(0.020238745152005144+0j),(0.013913491675208207+0j),(0.009408075773970513+0j),(3.45599112487946e-05+0j),(0.0015145682538993568+0j),(0.0019559404441707525+0j),(0.004607463708656837+0j),(0.9001887105802726+0j),(0.005274011829431076+0j),(0.00046699577182012566+0j),(0.00040960680532781173+0j),(0.00019358525059608807+0j),17.25855850340794,-7.054031593355784,0.0969952358313052,0.8507431770934933,(-0.005574920526621997+0.0018655220102275182j),(-0.016891678497343847-0.03506051128323328j),(0.04322925305686632-0.00933660132575909j),(-0.061853435763042225-0.027957399610193483j),(0.6556672597239243-0.6857763156499302j),(-0.05315670854160343-0.04948106876830877j),(0.021174066105699666+0.004319108284308951j),(-0.0005209638364160683-0.020232038997811327j),(0.010152443691913475+0.00951383927122034j),0.2011189457404656
446,(0.3017819405769292+0j),(0.01274912039867444+0j),(0.04181586909127715+0j),(0.053672262328413316+0j),(0.06496537440393332+0j),(0.9486730948692139+0j),(0.06962109856902787+0j),(0.027874736517394534+0j),(0.023370805868166183+0j),(0.016199513559878656+0j),(0.09107233965837723+0j),(0.0001625400709398967+0j),(0.0017485669078588278+0j),(0.0028807117434500153+0j),(0.004220499871443234+0j),(0.8999806409287325+0j),(0.004847097365958295+0j),(0.0007770009359141683+0j),(0.0005461945669275109+0j),(0.0002624242395766925+0j),17.096198332985843,-6.575591831535987,0.3017819405769292,0.8506066705588043,(-0.010777756820078777+0.006810288456970241j),(-0.011266554602317288-0.04026948789408466j),(0.05363241202242367+0.002067879132589737j),(-0.061119791694858976-0.02201978507207284j),(0.6513484723032884-0.6897287934811079j),(-0.051638080442040685-0.04669695936803198j),(0.027468436479770465-0.00474193349499795j),(-0.0010126772230075578-0.023348855470226214j),(-0.012492455351228938+0.01031323416170912j),0.20358593793205132
447,(0.2908517323784128+0j),(0.010150915543588492+0j),(0.042259309244183835+0j),(0.04878226132879628+0j),(0.05329610328939552+0j),(0.950712245637363+0j),(0.06011529473179643+0j),(0.04067490248752292+0j),(0.02355968081044553+0j),(0.016741449273642205+0j),(0.08459473022752384+0j),(0.00010304108637306645+0j),(0.0017858492177955613+0j),(0.0023797090203509738+0j),(0.002840474625833916+0j),(0.9038537740048376+0j),(0.0036138486606907515+0j),(0.001654447692369498+0j),(0.0005550585598900754+0j),(0.0002802761237819351+0j),17.108207361663545,-6.578577432006371,0.2908517323784128,0.8297172622784078,(-0.006075802036544399+0.008131772007735422j),(-0.005555905714580526-0.041892494906441806j),(0.04876705539845544+0.0012179195847640068j),(-0.05012288733713032-0.018115484835445526j),(0.6483924759962523-0.6952991953657699j),(-0.031502863710063805-0.05119978748740952j),(0.04006624243458733-0.007010271716729055j),(-0.002180669005785947-0.02345854306169247j),(-0.01664064119987501+0.0018344438500421658j),0.2035532714215852
448,(0.14629101579733952+0j),(0.002752833675392935+0j),(0.04198126771436567+0j),(0.0449460113954455+0j),(0.056394142956016004+0j),(0.9671673631842707+0j),(0.059920204679964985+0j),(0.028572467245825132+0j),(0.023351311414996977+0j),(0.021885494241636563+0j),(0.021401061303017443+0j),(7.578093244377374e-06+0j),(0.0017624268389052414+0j),(0.002020143940359516+0j),(0.0031802993597435693+0j),(0.9354127084088149+0j),(0.0035904309288888976+0j),(0.00081638588451375+0j),(0.0005452837448001682+0j),(0.0004789748582007073+0j),17.2332480302575,-6.515413262195488,0.14629101579733952,0.8295841294701822,(0.002594212817763391+0.0009209522791814462j),(0.0012714159084664606-0.041962010682198486j),(0.04482755185470864+0.0032610634880241587j),(-0.05364089493895214-0.01740556663518508j),(0.6501372394738304-0.7160546615015939j),(-0.03011087404774128-0.05180507883373944j),(0.02701751991368731-0.009297284669582816j),(0.0028780039210758116-0.023173278538662596j),(-0.019045153013919902-0.010782254164926966j),0.2060501238653962
449,(0.20179196130390073+0j),(0.0085103423916743+0j),(0.04726036443056069+0j),(0.04096326096894957+0j),(0.0606911819343547+0j),(0.9794519793375149+0j),(0.06386981159440216+0j),(0.022259568386582596+0j),(0.025842892951745987+0j),(0.02230155492237622+0j),(0.04071999564687497+0j),(7.242592762352863e-05+0j),(0.002233542046109406+0j),(0.0016779887492102672+0j),(0.0036834195645889423+0j),(0.9593261798281758+0j),(0.004079352833104429+0j),(0.0004954883847569473+0j),(0.0006678551161154024+0j),(0.000497359351955763+0j),17.193525084112178,-6.797370885639896,-0.20179196130390073,0.8397600856046549,(0.007312032211580818+0.0043543211365645925j),(-0.0003518164777556892-0.04725905491305751j),(0.040960660895738646-0.000461528108108506j),(-0.0561862692605804-0.02294608269763055j),(0.6537171370030345-0.7293696488178897j),(-0.034495444737275435-0.05375329874046806j),(0.02187358293151649+0.004127318075338725j),(0.004510591493696223-0.025446211515516366j),(-0.015968560546361282-0.015568057876079369j),0.20601706196241726
450,(0.13446493785796013+0j),(0.008642696550991103+0j),(0.048909042570314046+0j),(0.024504843113383905+0j),(0.06510145449380567+0j),(0.9880045660658221+0j),(0.0684283177893094+0j),(0.020308240990012313+0j),(0.029730602858644185+0j),(0.01853360836901574+0j),(0.01808081951314508+0j),(7.469620367251352e-05+0j),(0.0023920944451447917+0j),(0.0006004873360115587+0j),(0.00423819937720905+0j),(0.9761530225669133+0j),(0.004682434675474717+0j),(0.0004124246521084163+0j),(0.0008839087463384218+0j),(0.0003434946391760504+0j),17.24020554090528,-6.927644207333673,0.13446493785796013,0.8191370504311214,(0.008524595550572691-0.0014238940872374622j),(-0.008581366767101332-0.0481503332236993j),(0.02341654096865725+0.0072216995973770045j),(-0.05815193137526431-0.02926691399064138j),(0.6529057000115982-0.7415302889695594j),(-0.03559079956519978-0.05844424404322886j),(0.02011014404961879+0.0028296216022638443j),(0.00942305154041237-0.028197780870223704j),(-0.007520885048059315-0.01693903560625363j),0.20598400536440684
451,(0.06342300411461357+0j),(0.021966510945131152+0j),(0.048930799919841256+0j),(0.017045686626581326+0j),(0.0558738289184239+0j),(0.9620056085438273+0j),(0.06235734178647019+0j),(0.018896738079871418+0j),(0.022222075391990587+0j),(0.011221027630378574+0j),(0.00402247745092229+0j),(0.00048252760310256676+0j),(0.002394223180795537+0j),(0.00029055543257161347+0j),(0.003121884758005303+0j),(0.9254547908697794+0j),(0.003888438074674661+0j),(0.0003570867100592625+0j),(0.0004938206347273135+0j),(0.0001259114610817194+0j),17.27008541451956,-7.013197512142859,0.06342300411461357,0.839490618753535,(0.017158999042598905+0.013714822454507261j),(-0.00799756570194528-0.048272788645764036j),(0.011804941558248967+0.01229629161080445j),(-0.047531992619487644-0.02936995804604214j),(0.6421134208839073-0.7163415006758617j),(-0.015486021520526628-0.06040381786063235j),(0.016001091263692212-0.010052451861623374j),(0.011016111639304417-0.019299376131826005j),(0.004450332127291033-0.010300776914316738j),0.2137259518986011
452,(0.13908454521681565+0j),(0.018784025812562156+0j),(0.04867917169339996+0j),(0.014851519383233354+0j),(0.05530992247060836+0j),(0.9426431276246888+0j),(0.05634275586462786+0j),(0.018394324240844594+0j),(0.021254226625880474+0j),(0.008643803585906142+0j),(0.019344510718168437+0j),(0.0003528396257270014+0j),(0.002369661756755512+0j),(0.00022056762799055603+0j),(0.003059187523704708+0j),(0.8885760660580555+0j),(0.0031745061384210564+0j),(0.000338351164277323+0j),(0.0004517421494642864+0j),(7.471534043172387e-05+0j),17.237553005839036,-6.918754473347652,0.13908454521681565,0.8290518118220959,(0.011723434728733634+0.014676535827235375j),(-0.014944914493152689-0.046328298992601345j),(0.013678631337561283+0.0057846929669294j),(-0.0489749839653991-0.02570288834535156j),(0.5930451103394418-0.732716564000388j),(-0.014626790313673109-0.0544110571808791j),(0.00771348387920387-0.016698902081352086j),(0.01663047402676022-0.01323516086451314j),(0.0035766677677187275-0.007869103386732558j),0.21106833560335275
453,(0.27508491905198573+0j),(0.0156580721228591+0j),(0.042177312268201046+0j),(0.007895802185282467+0j),(0.05236758941553491+0j),(0.9498815309159527+0j),(0.05568200036862383+0j),(0.028201466535095573+0j),(0.015552671974913905+0j),(0.004494642074675725+0j),(0.07567171268983754+0j),(0.00024517522260465724+0j),(0.0017789256701693425+0j),(6.234369214911138e-05+0j),(0.0027423644211940442+0j),(0.902274922775234+0j),(0.0031004851650514244+0j),(0.0007953227147301155+0j),(0.0002418856055592724+0j),(2.0201807379445308e-05+0j),17.124999965960125,-6.983386309389595,-0.27508491905198573,0.8392212383704252,(0.00843472273284029+0.013192068640844939j),(-0.009688614681898269-0.041049438677222466j),(0.007595101496460484+0.0021582690767314202j),(-0.04696564758166174-0.02316446348243781j),(0.5961860333092429-0.7394843720202776j),(-0.026379387539887184-0.049036854284016516j),(0.0053870597793346745-0.027682165769028804j),(0.013516463514728424-0.00769355701962933j),(-0.003619527053175384-0.0026647385032638436j),0.21103446850003466
454,(0.10515869550081786+0j),(0.011122262890300534+0j),(0.03868647998615167+0j),(0.0070917551619988995+0j),(0.04123875041266528+0j),(0.9566630026178431+0j),(0.045570992362620695+0j),(0.027865829347346143+0j),(0.003154146072801817+0j),(0.00884535663249387+0j),(0.011058351239433729+0j),(0.00012370473180095637+0j),(0.0014966437337189137+0j),(5.029299127773804e-05+0j),(0.0017006345355981014+0j),(0.9152041005777873+0j),(0.0020767153449140338+0j),(0.0007765044452154176+0j),(9.948637448571125e-06+0j),(7.82403339560033e-05+0j),17.255046305310984,-7.340294747681234,-0.10515869550081786,0.839086580595703,(0.005426076180496374+0.009708884028785504j),(-0.0021892098384820495-0.03862448826848075j),(0.006815526291354709-0.001959998124894706j),(-0.031227959425350525-0.02693416205726034j),(0.5977522648907743-0.7469245814643785j),(-0.025415921672684083-0.037825206812944476j),(0.003766600657891487-0.02761009171841682j),(0.003064969114182744-0.000744715904004321j),(-0.004097669125117513-0.00783896942825152j),0.20841031997074955
455,(0.050938812200423234+0j),(0.015035659832989639+0j),(0.023867823301490874+0j),(0.01646745106140405+0j),(0.04355174683739894+0j),(0.97427066673382+0j),(0.048473229673998884+0j),(0.024772529830311994+0j),(0.0024387601657331354+0j),(0.019963917935631324+0j),(0.002594762588389987+0j),(0.000226071066613378+0j),(0.0005696729891511908+0j),(0.00027117694445973734+0j),(0.0018967546525888884+0j),(0.9492033320579623+0j),(0.002349653995028246+0j),(0.0006136782341936976+0j),(5.94755114596671e-06+0j),(0.000398558019340622+0j),17.273157844438536,-7.398190074400151,0.050938812200423234,0.8814445985072911,(0.012336831881801668+0.008594977936768652j),(0.013230231570574421-0.019865396088177216j),(0.014659446129106827-0.007501838684452778j),(-0.02983508652666152-0.031727311019616976j),(0.6165415118831826-0.7543738437822203j),(-0.019418515203990804-0.04441368327779879j),(0.002491170222964895-0.024646953262298175j),(0.0024368655710490144-9.611105348850856e-05j),(-0.013131392223795437-0.015037438532059466j),0.21096675059502898
456,(0.4357293503235321+0j),(0.013996258609456753+0j),(0.023469545936697735+0j),(0.022423721255344437+0j),(0.06061639345373513+0j),(0.9691878252176344+0j),(0.05151173953511432+0j),(0.02094882263954284+0j),(0.010853690818044834+0j),(0.013452361845107286+0j),(0.18986006673336736+0j),(0.00019589525506279228+0j),(0.0005508195864747652+0j),(0.0005028232749373859+0j),(0.0036743471553380234+0j),(0.9393250405500877+0j),(0.0026534593099334595+0j),(0.0004388531699830226+0j),(0.00011780260437371073+0j),(0.00018096603921169828+0j),16.932766152110375,-6.836919666522871,-0.4357293503235321,0.8597978647911388,(0.0096781708036563+0.010110799422303217j),(0.00524718451839298-0.022875459363796438j),(0.01833395113418576-0.012910829204457575j),(-0.0401624398415988-0.04540182354606454j),(0.6164452962075466-0.7478771539054244j),(-0.03033988390341726-0.04162872511452425j),(-0.00017360436560908635-0.0209481032914024j),(0.008270509993213652-0.007028603618490933j),(-0.011883921243315476-0.006303844469399084j),0.20834344411700734
457,(0.03509399852850414+0j),(0.01681084481594919+0j),(0.027969813503773037+0j),(0.033183134937961094+0j),(0.054574205250342955+0j),(0.9662435391209867+0j),(0.0401178902057299+0j),(0.026144771969882977+0j),(0.008382928324102423+0j),(0.014544057643973138+0j),(0.0012315887327186506+0j),(0.0002826045034259257+0j),(0.0007823104674358444+0j),(0.001101120444310934+0j),(0.0029783438787065603+0j),(0.9336265768930498+0j),(0.001609445114558999+0j),(0.0006835491013571786+0j),(7.027348728703866e-05+0j),(0.00021152961275121347+0j),17.276097888408373,-7.3016827331057685,0.03509399852850414,0.8811617556996031,(0.013355351600424191+0.010209754505127571j),(0.009253309199534186-0.02639482404362j),(0.032569032454208516+0.006354413372424441j),(-0.043953279165058895-0.03234892779281811j),(0.6345736102152147-0.7286582944779251j),(-0.01838224328291315-0.03565863494929094j),(-0.01626833841213938-0.020466808902838005j),(0.008277959810451709-0.00132244798142875j),(-0.013129709105542998-0.006256225024328549j),0.2108990544197185
458,(0.1343904523889182+0j),(0.007598305961608247+0j),(0.03007249168125806+0j),(0.02988022219744105+0j),(0.052607754611142254+0j),(0.9464925667224935+0j),(0.030576689264725686+0j),(0.01621919331102064+0j),(0.02235215914464134+0j),(0.008327575366038684+0j),(0.018060793693298088+0j),(5.773425348621142e-05+0j),(0.0009043547559193352+0j),(0.0008928276785684489+0j),(0.0027675758452261594+0j),(0.8958481788609338+0j),(0.0009349339263915912+0j),(0.0002630622316602566+0j),(0.0004996190184273735+0j),(6.934851147705431e-05+0j),17.24024762024618,-7.298301140712817,-0.1343904523889182,0.88102036833264,(-0.005037977226015121+0.005687973185271218j),(0.01265770996999103-0.027278877070636996j),(0.028591817476727083+0.008679611278506234j),(-0.039549383730690904-0.03469037462681429j),(0.6209081006689877-0.7143677689989688j),(-0.012604016569940875-0.027858081281672057j),(-0.008328627278542031-0.013917478195254417j),(0.010350941512622544+0.019811032992492865j),(-0.007791743846444953+0.0029389180506508724j),0.21613938424121162
459,(0.2271815843556466+0j),(0.007092162691326878+0j),(0.021728321761359103+0j),(0.019377016404410856+0j),(0.06504355501486954+0j),(0.9514668404580522+0j),(0.033364170923572085+0j),(0.0064756580030023445+0j),(0.02538598131862393+0j),(0.010352197714512632+0j),(0.05161147227034177+0j),(5.029877164024891e-05+0j),(0.0004721199665651515+0j),(0.00037546876473680747+0j),(0.004230664048972361+0j),(0.9052891484912285+0j),(0.001113167901417333+0j),(4.1934146571848316e-05+0j),(0.0006444480475095232+0j),(0.00010716799752036054+0j),17.171706400191987,-7.258206508363776,0.2271815843556466,0.8918272585602237,(0.0029345850996827746+0.006456545665676713j),(0.010999394664337372-0.01873855073326905j),(0.016537092571162326+0.01009917491826017j),(-0.02524478999295349-0.05994467972375894j),(0.623148102694596-0.7190101463813663j),(-0.006975450568404392-0.032626844634213094j),(-0.005439422996299441-0.0035138047810282704j),(0.013246173207279386+0.021656106364540163j),(-0.009260393063162658-0.004627431019052523j),0.22150992354474155
