,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,surface_energy,field_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,complex_group_sampling_width
33,(0.7070272752387066+0j),(0.04607795701958584+0j),(0.07811860218106453+0j),(0.024955954512549696+0j),(0.4346531273364653+0j),(0.6923463622280072+0j),(0.27362642723534397+0j),(0.1223614745265051+0j),(0.4998875679314697+0j),(0.0021231781230988006+0j),(0.006102516006723421+0j),(0.0006227996656324496+0j),(0.1889233411033695+0j),(0.4793434852903549+0j),(0.07487142168157898+0j),(0.014972330448300555+0j),16.730467500449457,-5.234152587901588,-0.7070272752387066,0.2780325964698505,(0.02493928469260661-0.03874545395423724j),(0.07698078184658227-0.013284398105007603j),(-0.024401686207122335-0.005230427887045686j),(0.4278490168676315+0.07660652628053746j),(-0.1781211824114943-0.669041351238237j),(0.2074298474117328-0.17844965700254017j),(0.08703223808964163+0.08600999931059464j),0.12452909245484262
34,(0.7070272752387066+0j),(0.03461939375489933+0j),(0.07801446642274598+0j),(0.029609457524731084+0j),(0.4554258070479438+0j),(0.7040874061165373+0j),(0.2820449515928721+0j),(0.1137274233484476+0j),(0.4998875679314697+0j),(0.0011985024239567627+0j),(0.006086256971225761+0j),(0.0008767199749088541+0j),(0.2074126657252709+0j),(0.49573907545191376+0j),(0.07954935471902555+0j),(0.012933926821477024+0j),16.730467500449457,-5.407775352884657,-0.7070272752387066,0.26761931672201755,(0.025537065284582616-0.02337436032510255j),(0.07783976416190636-0.005218053894370989j),(-0.02906440086603251-0.005655137240370283j),(0.4484943107833346+0.0791550309219354j),(-0.16850356129143398-0.6836268172651053j),(0.21728826188044434-0.17981981528185648j),(0.08384120328513994+0.07684126139761674j),0.12139315999239278
35,(0.7070272752387066+0j),(0.029324950549962734+0j),(0.06943215829753062+0j),(0.02958495372431693+0j),(0.4486158317989697+0j),(0.7294950636262615+0j),(0.28818398826606884+0j),(0.10523985019706576+0j),(0.4998875679314697+0j),(0.0008599527247577598+0j),(0.00482082460585335+0j),(0.0008752694868699744+0j),(0.2012561645406815+0j),(0.5321630478550833+0j),(0.08305001109293769+0j),(0.011075426069500842+0j),16.730467500449457,-5.294702252772681,-0.7070272752387066,0.25759605021897475,(0.0019306037736389024-0.02926133103307112j),(0.06858526504128556-0.010811384049693269j),(-0.029015060753939875-0.005778904421700737j),(0.4407571595891805+0.08360197851462103j),(-0.1668637642961405-0.7101545831859465j),(0.22579844428332296-0.17906723221228607j),(0.05823660788956724+0.08765799205444781j),0.1183361976100679
36,(0.7070272752387066+0j),(0.03423523396247421+0j),(0.06706205141237216+0j),(0.03702357662360332+0j),(0.44730237198842404+0j),(0.7043410555963202+0j),(0.28943523586738173+0j),(0.10565488073604838+0j),(0.4998875679314697+0j),(0.0011720512444653476+0j),(0.004497318739635646+0j),(0.0013707452260038262+0j),(0.2000794119864705+0j),(0.49609632259853864+0j),(0.08377275576160689+0j),(0.011162953823348608+0j),16.730467500449457,-5.43465540857092,-0.7070272752387066,0.24794818961944293,(-0.004516508430465932-0.033936004421010996j),(0.0657058095555062-0.013418842360322899j),(-0.035233553256777524-0.011372860278120366j),(0.4395309365946711+0.08301787616340076j),(-0.1786641531939071-0.6813042220345055j),(0.2173978492476136-0.1910783370874856j),(0.06606796699329981+0.08244984876105507j),0.11535621665740127
37,(0.7070272752387066+0j),(0.03423523396247421+0j),(0.06706205141237216+0j),(0.03702357662360332+0j),(0.44730237198842404+0j),(0.7043410555963202+0j),(0.28943523586738173+0j),(0.10565488073604838+0j),(0.4998875679314697+0j),(0.0011720512444653476+0j),(0.004497318739635646+0j),(0.0013707452260038262+0j),(0.2000794119864705+0j),(0.49609632259853864+0j),(0.08377275576160689+0j),(0.011162953823348608+0j),16.730467500449457,-5.43465540857092,-0.7070272752387066,0.23866167467745858,(-0.004516508430465932-0.033936004421010996j),(0.0657058095555062-0.013418842360322899j),(-0.035233553256777524-0.011372860278120366j),(0.4395309365946711+0.08301787616340076j),(-0.1786641531939071-0.6813042220345055j),(0.2173978492476136-0.1910783370874856j),(0.06606796699329981+0.08244984876105507j),0.11103572844861889
38,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.229722971751767,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.10823959030555763
39,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.22111905408265992,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.10418564430083146
40,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.21283738280751283,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.10028353255714455
41,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.20486588868735645,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.0965275683577033
42,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.197192954517851,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.0929122779728731
43,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.18980739819903014,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.08943239268307453
44,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.18269845643914143,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.08608284110044961
45,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.17585576906883396,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.08285874177810833
46,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.16926936394283412,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.0797553960961841
47,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.16292964240710547,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.07676828141433116
48,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.1568273653103135,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.0738930444806845
49,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.15095363953920965,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.07112549508767702
50,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.14529990505831125,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.06846159996546819
51,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.1398579224349902,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.06589747690408479
52,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.13461976083179059,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.06342938909570796
53,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.12957778644847465,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.061053739688860895
54,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.12472465139695474,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.058767066546561136
55,(0.7070272752387066+0j),(0.034766977701840694+0j),(0.061769916871303066+0j),(0.033526571131973784+0j),(0.46810290723445164+0j),(0.706978875065424+0j),(0.2766944302799419+0j),(0.09793468732338162+0j),(0.4998875679314697+0j),(0.0012087427385202882+0j),(0.0038155226302876914+0j),(0.0011240309718672978+0j),(0.21912033176134565+0j),(0.4998191297887724+0j),(0.0765598077479416+0j),(0.009591202981128524+0j),16.730467500449457,-5.452805455237363,-0.7070272752387066,0.12005328299289689,(-0.0035292713028707463-0.03458738184065138j),(0.059310627201894416-0.01725607519703115j),(-0.03152342217714009-0.011415113933250521j),(0.4610301875589858+0.08106477607859074j),(-0.165509603849078-0.6873323074194124j),(0.2255214184779699-0.16031187590327173j),(0.05451435303790683+0.0813596232414272j),0.05656603720079804
